src_ip,dst_ip,sport,dsport,proto,duration,bytes,packets,src_bytes,dst_bytes,src_pkts,dst_pkts,label,type
192.168.82.192,10.0.82.108,36109,3389,6,1.493398017560389,170928,45,4278,28545,22,27,0,normal
192.168.166.127,10.0.197.137,21450,22,6,17.640822701853487,11793,56,144,18932,15,37,0,normal
192.168.88.127,10.0.212.156,49221,3389,17,4.549156842530202,466,59,426,171,27,22,0,normal
192.168.120.215,10.0.26.82,8509,80,1,0.035558478573358636,1872,47,1421,1065,28,28,1,xss
192.168.22.130,10.0.83.131,50551,443,17,0.17362965038260933,350,61,8428,1273,24,19,0,normal
192.168.31.119,10.0.73.100,60092,8080,6,0.7978196215273485,2404,49,144,1511,30,19,0,normal
192.168.11.220,10.0.223.49,34048,22,6,1.0386470461221997,2254,51,1431,5171,28,19,0,normal
192.168.46.96,10.0.145.63,60632,80,6,7.296887707487311,1695,63,550,564,27,25,1,injection
192.168.190.197,10.0.55.151,50625,22,17,1.2600682832437162,13112,52,892,2601,25,27,0,normal
192.168.192.230,10.0.34.105,26493,443,17,17.39173465090071,6481,56,182,3889,23,21,0,normal
192.168.10.168,10.0.105.69,16927,80,6,5.0545465409969506,661,46,1668,2955,21,23,1,xss
192.168.128.238,10.0.15.175,4236,443,6,5.8966856700929595,24017,51,229,2839,23,31,0,normal
192.168.152.99,10.0.3.211,59552,22,6,1.2283296794404448,1897,41,1327,3327,24,23,0,normal
192.168.172.112,10.0.156.3,39967,445,6,11.160927381623473,24,44,24959,1685,29,21,0,normal
192.168.60.190,10.0.102.4,56119,22,6,5.510309751874106,203197,48,8843,23,29,23,0,normal
192.168.87.145,10.0.88.159,28823,445,6,9.990436908917143,482,51,17669,144,25,22,0,normal
192.168.65.247,10.0.45.187,58202,8080,6,15.672799444334355,11979,39,2064,82,21,26,0,normal
192.168.223.223,10.0.45.251,47363,443,6,0.6713210316751161,1508,50,10568,127,24,16,0,normal
192.168.234.57,10.0.75.165,17111,445,17,0.5078786033554107,48828,50,29,151,18,32,0,normal
192.168.183.106,10.0.193.9,8470,443,17,8.133119408874016,435,46,36,8717,29,36,0,normal
192.168.181.184,10.0.145.118,51484,80,1,10.05428330656541,719,55,146,15810,16,28,0,normal
192.168.226.9,10.0.65.131,30305,3389,17,4.382483378043051,1101,44,168,3969,20,14,0,normal
192.168.22.141,10.0.239.26,59284,80,6,2.27853594252548,9032,38,8918,150,28,36,0,normal
192.168.89.176,10.0.181.159,15901,445,6,5.28681868516461,4656,42,53,173,25,28,0,normal
192.168.18.115,10.0.26.23,64089,80,1,1.82399695165811,95296,1489,72,301,28,33,1,ddos
192.168.204.168,10.0.30.10,25747,3389,6,1.3615750455912423,3841,43,859,253,34,34,0,normal
192.168.145.143,10.0.72.236,13967,445,6,3.3485715326308014,19226,50,1442,15385,23,28,0,normal
192.168.106.15,10.0.217.64,11330,8080,6,1.2177124328238877,19882,50,6311,72,21,26,0,normal
192.168.207.63,10.0.150.143,37808,8080,17,3.3053713795828217,64,1,642,2054,29,33,1,scanning
192.168.247.167,10.0.123.105,54116,3389,6,15.687228722926177,5928,44,760,85,30,19,0,normal
192.168.13.81,10.0.184.249,56889,3389,6,9.156162982438065,5872,51,6466,2957,25,26,0,normal
192.168.32.137,10.0.74.148,21479,445,6,14.204844864230921,102131,55,181,510,18,32,0,normal
192.168.40.148,10.0.105.47,25515,443,17,8.207971529802396,32689,50,1401,116,18,15,0,normal
192.168.218.219,10.0.87.53,6936,445,6,2.190594454508743,8412,58,3428,359,25,34,0,normal
192.168.213.82,10.0.181.129,30998,443,6,8.357769878508869,183,47,522,2983,29,20,0,normal
192.168.77.208,10.0.2.58,28395,443,6,12.81428107901773,102,38,6132,42,26,32,0,normal
192.168.201.191,10.0.147.190,34234,443,17,14.690694178586439,10151,59,197,312,23,28,0,normal
192.168.76.172,10.0.206.72,36736,445,17,5.747389173054786,11024,36,24951,754,25,23,0,normal
192.168.38.211,10.0.230.140,4960,22,6,1.187268802279298,702,54,584,69,24,27,0,normal
192.168.188.71,10.0.154.27,34190,22,6,0.2026995120009921,64,1,455,163,25,29,1,scanning
192.168.249.227,10.0.29.15,26751,8080,17,0.7961524655649465,479,41,59,20041,28,24,0,normal
192.168.48.18,10.0.174.245,49488,22,6,16.840784097279858,9361,50,116,77,23,30,0,normal
192.168.144.183,10.0.253.129,64993,22,17,3.1003835281776917,9861,41,216,375,30,32,0,normal
192.168.39.196,10.0.60.107,29392,443,6,9.65462545889212,9735,47,114,2889,28,27,0,normal
192.168.187.89,10.0.220.185,4019,443,6,3.1278553275370853,5831,48,103,943,24,29,0,normal
192.168.224.62,10.0.3.115,40121,3389,17,5.406086072191066,1655,56,1197,349,24,30,0,normal
192.168.232.141,10.0.146.52,36008,443,6,0.12218470913659317,1952,48,3649,5267,27,21,0,normal
192.168.109.81,10.0.60.34,51883,445,6,1.4375100614470369,30278,41,1918,17,20,33,0,normal
192.168.241.229,10.0.96.221,45315,22,6,2.8658929419107855,6835,6,1,4444,25,25,1,password
192.168.134.211,10.0.89.60,27587,3389,17,4.9797963113496655,7912,56,136,164,25,22,0,normal
192.168.77.249,10.0.154.231,23174,80,6,0.9408200821775652,1395,44,10659,6,26,27,1,xss
192.168.188.90,10.0.200.19,23085,443,6,7.2313146067069365,10969,50,74,81725,21,19,0,normal
192.168.14.95,10.0.246.111,30202,22,17,2.2659662429451126,20289,56,860,1181,19,28,0,normal
192.168.54.132,10.0.234.22,36360,443,6,8.50325239858755,849,49,122,5102,27,31,0,normal
192.168.252.39,10.0.221.161,57814,22,6,0.5155324582597517,9754,57,14925,9426,32,27,0,normal
192.168.72.25,10.0.166.128,1184,22,6,5.693369544268131,1896,49,223,172,16,26,0,normal
192.168.77.160,10.0.237.238,16672,22,1,1.7359456217902804,5584,36,4339,651,19,24,0,normal
192.168.187.230,10.0.35.107,62803,445,6,7.933080954655472,15842,52,257,1021,32,26,0,normal
192.168.191.166,10.0.128.195,41859,8080,6,2.572247803522558,163,43,8,268,20,29,0,normal
192.168.120.220,10.0.83.138,37696,22,6,5.473344852836604,341,46,2812,11808,27,28,0,normal
192.168.53.222,10.0.219.143,4597,80,17,13.613682745215614,797,57,23,15724,22,21,0,normal
192.168.195.156,10.0.139.111,61545,80,17,0.10421166128076056,691,49,176,846,32,29,0,normal
192.168.131.237,10.0.90.251,35617,80,6,0.0558951777972115,2154,52,45787,2974,32,17,0,normal
192.168.246.226,10.0.24.77,14810,445,6,7.354454238113444,87970,43,573473,6058,28,20,0,normal
192.168.208.150,10.0.224.101,29524,3389,17,5.1978464884963635,31473,42,1141,1925,27,20,0,normal
192.168.96.253,10.0.132.13,10839,22,6,1.7334796481383894,933,52,184,346,28,35,0,normal
192.168.166.200,10.0.201.185,22990,80,17,43.862224859674015,16945,53,1154,7,27,22,1,mitm
192.168.247.72,10.0.241.98,14818,445,6,0.21420174179415608,2734,46,79,1324,31,27,0,normal
192.168.62.185,10.0.120.37,32447,3389,6,1.068724321861416,5928,46,471,5379,25,23,0,normal
192.168.6.206,10.0.48.199,34968,80,6,2.762548755739462,588,59,27032,166,22,15,1,xss
192.168.32.99,10.0.1.60,22326,443,17,218.6102693496467,212,47,1667,1545,28,11,1,mitm
192.168.138.131,10.0.250.140,62088,8080,6,3.2664331958951576,12896,53,63,2673,17,32,0,normal
192.168.187.76,10.0.149.139,22288,22,6,4.413826517642173,3183,47,2472,2703,17,25,0,normal
192.168.177.59,10.0.44.115,20628,8080,6,10.34760623436023,8477,44,35,1407,18,26,0,normal
192.168.31.93,10.0.186.108,28859,8080,6,1.8467671263823193,72221,65,25,148,29,22,0,normal
192.168.69.190,10.0.44.78,8844,443,6,6.031532979201213,1848,58,5072,12234,26,26,0,normal
192.168.52.89,10.0.226.162,50306,443,6,9.890466635152686,1883,50,238,1002,25,25,0,normal
192.168.127.169,10.0.25.253,63939,443,17,1.132092670455018,102469,48,25514,374,26,25,0,normal
192.168.31.254,10.0.132.192,56835,3389,6,2.2039966056370637,3083,54,133,41,21,21,0,normal
192.168.213.250,10.0.116.119,53738,80,17,19.512882296710412,597,54,12772,2461,24,23,0,normal
192.168.84.231,10.0.218.144,2523,22,6,20.437410254907427,12982,41,29235,149151,26,21,0,normal
192.168.127.150,10.0.10.109,24838,443,6,1.2630544649592204,1853,44,1497,684,31,27,0,normal
192.168.132.13,10.0.194.35,25113,445,6,0.3437814914306404,575,56,598,413,27,16,0,normal
192.168.45.127,10.0.211.134,8650,22,1,1.579870118435859,3566,49,330,1069,15,25,0,normal
192.168.170.114,10.0.19.187,56855,22,17,2.535263395604738,15574,67,373,942,24,29,0,normal
192.168.177.20,10.0.181.244,33770,22,6,2.908079127160443,293,45,44,525,26,25,0,normal
192.168.244.205,10.0.243.8,17161,443,17,4.822238266632233,280,49,3949,69634,24,29,0,normal
192.168.81.182,10.0.206.10,52964,443,6,11.488125079278177,2539,52,3682,1198,20,31,0,normal
192.168.164.225,10.0.195.166,22284,80,6,2.0049856114988835,330,43,693,80,31,31,1,backdoor
192.168.129.143,10.0.29.15,37500,443,6,9.485084467640172,232,42,1164,104,19,27,0,normal
192.168.205.17,10.0.87.23,27307,443,6,243.37735655838642,3017,48,442,10704,34,25,1,mitm
192.168.152.58,10.0.210.46,2793,22,6,0.2138835758645038,27231,58,96,1935,24,36,0,normal
192.168.72.242,10.0.211.28,43302,80,17,3.50635225706795,14415,64,80,542,22,17,0,normal
192.168.219.109,10.0.26.10,48018,8080,6,0.3075806569089385,2406,45,351,459,29,18,0,normal
192.168.23.174,10.0.175.4,63922,443,17,2.4919315790827485,38759,54,500,4421,23,29,0,normal
192.168.72.8,10.0.55.66,16658,445,6,11.35437201286232,53076,43,11058,226,18,19,1,ransomware
192.168.59.218,10.0.67.135,40523,443,6,1.381950577613548,7962,50,4175,813,24,27,0,normal
192.168.111.187,10.0.55.208,61747,8080,17,6.120465587518015,1433,53,23877,4710,24,24,0,normal
192.168.13.167,10.0.31.74,11989,22,17,1.8002989904264586,67862,56,4360,248,27,17,0,normal
192.168.229.241,10.0.19.156,28590,80,17,0.22980115108351673,62137,44,46,13955,27,25,0,normal
192.168.156.217,10.0.81.156,53220,22,6,4.06743645460099,4948,47,56,41,14,23,0,normal
192.168.189.16,10.0.147.229,34167,3389,17,9.004611314613749,34395,50,131,1183,29,26,0,normal
192.168.119.2,10.0.87.20,49309,443,17,2.633661063341086,624,42,541,1277,25,28,0,normal
192.168.246.210,10.0.13.77,56523,80,6,4.802438775682647,1661,55,232,15,26,27,1,injection
192.168.145.30,10.0.43.139,20444,3389,6,11.514105487090788,427,46,4376,248,23,27,0,normal
192.168.103.13,10.0.176.143,26260,443,6,0.01,4505,691,11579,3615,23,30,1,dos
192.168.96.242,10.0.145.182,7242,3389,6,1.0775909880162906,2569,54,97,259,25,27,0,normal
192.168.221.238,10.0.50.28,59771,8080,6,6.609728528122157,20408,37,41,646,29,30,0,normal
192.168.94.82,10.0.211.4,50916,443,1,3.484702080551292,152,52,29401,486,24,23,0,normal
192.168.13.171,10.0.22.214,9519,80,6,6.851451714436681,1082,36,1742,7690,28,26,1,xss
192.168.213.94,10.0.119.101,34877,443,17,3.4111900182500996,18985,51,375,2176,30,20,1,ransomware
192.168.149.112,10.0.39.34,65081,3389,6,0.6845893964199717,168,39,25929,445,23,23,0,normal
192.168.55.81,10.0.97.44,14097,80,6,4.218797516852535,1734,39,13231,261,19,22,0,normal
192.168.168.211,10.0.170.40,12395,3389,6,3.38768815378669,64,1,335,6201,22,30,1,scanning
192.168.116.143,10.0.97.140,18618,443,6,3.6482439988810715,811,51,6253,1463,22,27,0,normal
192.168.201.180,10.0.130.251,12250,443,17,10.555794449742525,9468,43,10988,8224,16,28,0,normal
192.168.202.108,10.0.156.74,58596,80,1,11.261220978510257,48,48,5867,3771,24,31,0,normal
192.168.223.53,10.0.86.209,53295,22,6,3.021444363008233,116291,45,13852,1,19,31,0,normal
192.168.215.128,10.0.90.67,11070,80,17,3.0415679111162297,1540,59,164,9362,17,25,0,normal
192.168.180.158,10.0.199.236,50443,22,6,3.6199597228680016,2120,47,1155,1407,13,12,0,normal
192.168.161.57,10.0.200.212,52950,445,6,3.6655693541011445,651579,57,29464,1793,31,32,0,normal
192.168.52.137,10.0.76.227,44833,443,6,15.017526444489594,196,50,502,19,23,31,0,normal
192.168.182.111,10.0.209.92,38141,8080,6,5.2405531978744015,368,50,301,413,29,24,0,normal
192.168.1.44,10.0.233.10,65468,80,6,1.6248916906025395,1219,46,1369,1232,23,36,1,xss
192.168.227.75,10.0.86.102,5989,22,6,3.791488612229292,132,14,46,84,21,30,1,password
192.168.98.208,10.0.185.225,60502,80,6,4.933882285224862,8025,57,2106,15591,30,25,0,normal
192.168.9.32,10.0.214.108,47284,80,17,5.1050867009957654,886,56,39,4880,20,18,0,normal
192.168.15.140,10.0.165.205,14360,8080,6,4.400447699042125,117,61,13815,491,25,29,0,normal
192.168.225.237,10.0.91.192,58301,22,6,0.9784697782489709,8550,54,42,41256,30,18,0,normal
192.168.206.249,10.0.79.86,20867,80,6,0.17085202051201032,572,54,5993,2297,30,31,1,xss
192.168.185.136,10.0.222.107,60637,22,17,2.061263350637779,2989,6,254,17063,31,29,1,password
192.168.72.155,10.0.168.101,18397,22,17,2.788906211121833,186871,38,132,214,19,17,0,normal
192.168.190.12,10.0.226.108,46476,22,17,0.3189832596920712,637,43,1155,2852,22,26,0,normal
192.168.65.107,10.0.60.226,51113,22,6,8.436114591215368,16867,39,1995,16075,27,23,0,normal
192.168.232.42,10.0.250.48,7678,3389,6,2.1085627099553954,5736,65,1318,11708,21,21,0,normal
192.168.190.115,10.0.117.227,32304,3389,17,12.245733408544865,20806,46,2164,8249,26,29,0,normal
192.168.139.103,10.0.106.147,57165,8080,6,0.8386039897670021,1087,37,4367,13209,28,25,0,normal
192.168.171.95,10.0.200.231,58807,3389,6,0.293100120557663,186,47,19,23264,31,24,1,backdoor
192.168.17.225,10.0.33.44,41134,445,6,3.2919523156148984,762,64,1437,10,20,20,0,normal
192.168.160.250,10.0.253.220,23431,80,6,1.0482335789575774,812,56,71,467,26,22,1,injection
192.168.221.213,10.0.165.112,3382,445,6,13.854892143522013,11635,48,86,33,30,19,0,normal
192.168.85.168,10.0.89.36,27607,3389,6,0.05178422953746927,84631,49,121,34,19,24,1,ransomware
192.168.151.56,10.0.81.88,53521,80,6,2.660413779710422,4583,56,21,386,24,19,0,normal
192.168.134.86,10.0.149.130,29730,80,6,13.069233031129333,94006,65,1072,465,24,24,0,normal
192.168.178.102,10.0.31.108,7384,22,17,2.4259372651959907,2839,52,31,16671,29,27,0,normal
192.168.165.237,10.0.225.30,54992,8080,6,0.488666609518953,1027,54,2465,101,28,15,0,normal
192.168.192.243,10.0.204.172,4767,22,6,1.8040957598921175,7191,40,22868,1569,21,23,0,normal
192.168.54.200,10.0.12.51,8183,22,6,3.4458793217711263,96,62,25074,26764,30,24,0,normal
192.168.233.177,10.0.121.177,33175,445,6,1.0237665125165958,95,47,123,807,26,22,0,normal
192.168.227.115,10.0.244.152,1542,3389,6,3.1420593796456595,2279,56,102,54385,23,27,0,normal
192.168.139.88,10.0.152.250,17676,445,6,9.049918505276658,461,46,5232,25,23,28,0,normal
192.168.49.149,10.0.188.139,13949,3389,6,10.30282299570822,883,51,1228,200,31,30,0,normal
192.168.115.194,10.0.13.91,48602,445,6,0.25257711509620906,19332,47,945,24001,28,37,0,normal
192.168.63.104,10.0.200.74,50031,80,17,0.8771469604179039,8539,35,80,283,27,23,0,normal
192.168.83.103,10.0.200.192,55620,3389,6,1.609919457441564,2555,61,1395,678,28,23,0,normal
192.168.156.251,10.0.20.72,6499,3389,6,65.83152704541536,3518,37,6186,31030,17,27,1,mitm
192.168.17.6,10.0.73.71,37977,445,6,2.2392131121776413,1275,37,233,4141,18,27,0,normal
192.168.147.184,10.0.78.28,38953,443,1,9.290807859051144,16296,52,2772,40,20,20,0,normal
192.168.230.28,10.0.130.121,43372,80,6,6.305747884900343,14546,49,1509,3768,23,27,0,normal
192.168.194.38,10.0.43.8,10910,22,17,0.5293366820905772,21630,13,297,266,27,20,1,password
192.168.119.37,10.0.13.213,12489,443,6,224.26815370579752,19729,49,990,408,31,21,1,mitm
192.168.115.244,10.0.111.220,59757,445,6,0.5996226526797686,3321,62,135,909,24,22,0,normal
192.168.68.214,10.0.35.23,54041,22,6,1.472094702277286,737,6,6073,344,31,30,1,password
192.168.218.177,10.0.46.254,12245,80,6,0.9792875809011703,539,51,139,2921,28,31,1,injection
192.168.43.164,10.0.15.130,25419,445,6,0.9501274755423911,3764,58,331,191,34,25,0,normal
192.168.58.13,10.0.61.115,3359,8080,6,4.790716348307489,774,42,6668,2013,20,24,0,normal
192.168.52.58,10.0.204.64,37466,8080,6,4.14603652500067,77632,45,384,4981,27,22,0,normal
192.168.32.209,10.0.249.52,5600,443,6,0.9680945783042973,78411,61,168,960,22,23,0,normal
192.168.105.228,10.0.164.195,48764,3389,6,23.113008895443947,2344,45,1583,1259,21,31,0,normal
192.168.247.188,10.0.69.67,1524,8080,17,2.7394949012291816,112640,1760,39759,1313,26,26,1,ddos
192.168.238.83,10.0.249.175,60029,445,17,0.5105475193895459,9136,50,11250,1418,35,27,0,normal
192.168.186.252,10.0.83.2,27699,443,6,0.6424009541433638,1104,51,3715,892,32,17,0,normal
192.168.99.238,10.0.172.229,9107,8080,1,4.38407277752424,6795,58,8009,810,17,23,0,normal
192.168.104.184,10.0.192.246,42086,22,6,19.332716188009588,633,49,3080,859,27,28,0,normal
192.168.251.28,10.0.209.78,16744,443,6,4.242589206864666,512,40,1732,1591,33,35,1,backdoor
192.168.129.170,10.0.28.219,6567,80,6,14.883716220658535,7737,57,6822,461,16,25,0,normal
192.168.210.48,10.0.54.202,52922,80,6,2.936129767472968,803,54,2195,818,32,20,1,xss
192.168.40.97,10.0.67.164,4300,80,6,2.8620966802469106,652244,47,985,7969,20,14,0,normal
192.168.191.204,10.0.102.120,53261,443,6,3.4658094965001496,2184,49,1591,60685,24,26,0,normal
192.168.200.216,10.0.191.153,31659,8080,6,5.977138062735081,1034,53,2130,150564,29,19,0,normal
192.168.208.114,10.0.214.48,55911,80,6,2.2912921067927,18873,44,2023,1433,28,25,0,normal
192.168.132.166,10.0.167.47,25204,3389,17,9.971313745800996,2835,57,2275,139,28,26,0,normal
192.168.236.155,10.0.222.21,7637,3389,17,0.14859320663160477,816,51,152,673,25,23,0,normal
192.168.137.111,10.0.158.92,45521,22,6,2.8969875178801106,923,45,725,1467,33,24,0,normal
192.168.144.184,10.0.159.121,2351,445,6,3.5768806146920933,2081,61,87,9551,26,30,0,normal
192.168.76.31,10.0.116.154,41564,443,6,4.67013850840713,24560,56,1854,261,23,22,0,normal
192.168.216.119,10.0.235.150,11690,445,6,1.615316090009041,7067,54,2182,855,20,25,0,normal
192.168.142.237,10.0.149.1,27279,445,6,2.788537794940646,562,63,15309,145,21,16,0,normal
192.168.25.34,10.0.165.77,64621,80,6,3.3134560424787027,116942,51,1999,30718,25,17,0,normal
192.168.67.250,10.0.85.46,21154,22,6,5.806322608761979,485,46,522,3246,20,29,0,normal
192.168.152.254,10.0.137.145,23092,443,6,7.42602714592587,682,37,472,539,26,30,0,normal
192.168.118.234,10.0.47.213,50081,3389,1,6.6937596818164415,30762,45,3989,1246,27,30,0,normal
192.168.73.26,10.0.223.231,19970,445,17,2.0895844459981543,59582,62,280,73,31,17,0,normal
192.168.148.192,10.0.59.54,21571,80,6,37.53271813301972,6045,39,1490,2722,26,26,1,backdoor
192.168.104.10,10.0.86.12,20725,445,6,9.441307083504112,225,45,7385,2369,32,34,0,normal
192.168.211.67,10.0.192.247,52612,8080,17,1.505683393068939,3618,50,62922,31,22,27,0,normal
192.168.152.5,10.0.6.53,6793,3389,6,1.0852222291020541,193,40,11060,255,28,32,0,normal
192.168.195.186,10.0.144.90,25907,445,6,1.884543146314368,166528,2602,383,603,24,20,1,ddos
192.168.27.208,10.0.5.73,62364,8080,6,3.010547419587712,46986,59,246,615,18,33,1,ransomware
192.168.113.15,10.0.174.232,14687,8080,6,9.512317122312686,14808,53,3867,398,32,21,0,normal
192.168.163.204,10.0.14.172,39710,80,17,7.533555244354021,64,1,715,1414,28,25,1,scanning
192.168.105.181,10.0.191.106,51265,80,6,9.527310872156335,110341,60,56,17829,27,27,0,normal
192.168.44.26,10.0.222.52,38347,8080,6,1.5869766221512818,1091,50,195761,2857,19,39,0,normal
192.168.175.162,10.0.116.26,36186,22,6,4.500379804107717,535,49,1550,11573,22,23,0,normal
192.168.215.95,10.0.53.109,23876,445,6,1.6651343296073307,5484,55,13341,2273,23,14,0,normal
192.168.178.84,10.0.29.19,21412,8080,6,168.64687792709455,17328,42,562,579,25,30,1,mitm
192.168.140.215,10.0.47.136,34458,8080,17,5.763195158803967,64,1,1029,769,16,28,1,scanning
192.168.132.87,10.0.23.117,23126,80,6,0.7715725148677455,75251,38,1484,5461,27,25,0,normal
192.168.176.183,10.0.106.163,22560,445,6,5.508551839414137,32538,44,635,3233,18,27,0,normal
192.168.112.129,10.0.223.53,13379,443,6,5.2201135100330465,757,49,240,15777,25,20,0,normal
192.168.246.89,10.0.227.96,3258,3389,6,8.310198323555527,725,44,88881,1112,29,31,0,normal
192.168.66.158,10.0.186.5,40127,80,6,0.7515256106454672,515,57,2230,67,33,18,0,normal
192.168.131.122,10.0.16.17,51412,445,6,7.650365214715853,2205,42,46,742,23,19,1,backdoor
192.168.149.217,10.0.160.102,51799,445,6,0.01,64,1379,1344,55,26,27,1,dos
192.168.84.177,10.0.250.224,32171,22,6,9.520469517318833,45748,45,61,837,20,26,0,normal
192.168.116.214,10.0.180.20,51550,3389,6,6.967845315132816,384,54,202,104,17,24,0,normal
192.168.213.190,10.0.112.120,24683,80,1,0.01,300,1682,1357,910,22,21,1,dos
192.168.253.225,10.0.194.212,45295,80,6,2.7390171378838817,1323,53,3224,1472,28,22,0,normal
192.168.116.38,10.0.111.210,40151,443,6,6.555937558038423,203,53,7,860,29,25,0,normal
192.168.253.143,10.0.1.58,17584,22,6,6.439998381295485,10813,47,33917,632,27,20,0,normal
192.168.250.250,10.0.93.221,47668,22,6,4.991549535424378,431,52,293,508,27,27,0,normal
192.168.110.180,10.0.211.172,59721,445,6,7.955004082754327,8126,56,699,10584,24,17,0,normal
192.168.207.46,10.0.232.6,24112,445,6,2.9779602348178154,18953,49,23554,1927,18,19,0,normal
192.168.25.21,10.0.108.103,3952,80,6,0.6462896110733728,993,52,33623,52,32,25,0,normal
192.168.216.121,10.0.50.118,58993,443,6,4.094319963373543,709,45,317,1430,21,26,0,normal
192.168.122.133,10.0.110.200,41409,80,6,1.5397200212977824,1552,48,9194,22822,25,21,1,injection
192.168.70.113,10.0.88.20,61022,8080,6,2.4260582148378407,342,65,1506,435,27,25,0,normal
192.168.107.112,10.0.246.14,41406,445,6,0.08784163612323816,1285,54,221685,508,21,27,0,normal
192.168.108.47,10.0.133.169,29208,8080,6,2.4127345448121247,3411,58,285,3880,24,25,0,normal
192.168.215.196,10.0.40.34,21123,80,17,8.272205318044218,533,58,29714,198,28,30,1,injection
192.168.91.18,10.0.124.208,5298,80,17,3.9123228018931284,825,48,340,103,24,25,0,normal
192.168.149.220,10.0.45.199,25994,445,6,0.04924434101993759,4086,58,128,47,28,26,0,normal
192.168.227.214,10.0.80.71,26768,443,6,3.1729181852624815,3195,46,597,4270,22,23,0,normal
192.168.104.151,10.0.155.78,38763,80,6,1.722684880451519,14,51,41,6241,18,27,0,normal
192.168.192.195,10.0.78.172,63425,80,6,3.246136239857509,10585,56,170,340,28,18,0,normal
192.168.40.242,10.0.33.33,9413,8080,6,2.593387861007739,35486,41,578,108,23,21,0,normal
192.168.138.89,10.0.44.20,18376,3389,6,13.439710128731019,948,52,661,6248,25,27,0,normal
192.168.180.241,10.0.245.111,62276,22,17,0.2102455009651511,92,47,6855,852,29,24,0,normal
192.168.200.247,10.0.164.7,53331,445,6,5.753550763942857,646,58,5674,19,31,35,0,normal
192.168.203.61,10.0.160.240,22172,22,6,9.519937438194336,609,52,1021,2306,29,27,1,backdoor
192.168.192.5,10.0.195.167,32852,443,17,16.00009673624014,85779,36,33,1963,19,20,1,ransomware
192.168.122.237,10.0.221.24,3528,22,6,0.9778621751890437,334,52,15,17623,17,30,0,normal
192.168.181.55,10.0.214.70,57819,8080,6,3.7890130969666878,1456,50,380,5876,22,15,0,normal
192.168.37.56,10.0.112.216,59644,3389,6,0.22284072814627673,85517,63,206,6579,22,25,0,normal
192.168.187.237,10.0.104.215,39798,445,6,3.457577806425456,4113,56,335,189,30,27,0,normal
192.168.102.93,10.0.54.38,29767,80,6,0.6702753030932752,4408,49,28114,73,18,20,1,backdoor
192.168.197.73,10.0.74.80,29918,80,6,9.097606682813279,2434,56,325,3056,26,25,0,normal
192.168.59.240,10.0.203.32,32019,8080,6,0.604458076091239,21065,36,194,1137,23,20,0,normal
192.168.2.193,10.0.45.61,58138,445,6,3.600417235263426,64,1,1089,3994,18,20,1,scanning
192.168.104.188,10.0.198.216,41735,22,6,3.681276316289472,121429,51,387,1409,24,31,0,normal
192.168.51.30,10.0.225.53,51445,80,17,17.815729063438393,151044,54,3619,19717,30,29,0,normal
192.168.11.220,10.0.128.179,18772,22,6,5.320774521044351,5582,42,1792,462,24,29,0,normal
192.168.108.76,10.0.76.184,24124,8080,6,1.697265426234601,2767,49,44680,1192,33,24,0,normal
192.168.167.90,10.0.27.166,34715,80,6,1.3774456137696347,4134,51,611,309,27,31,0,normal
192.168.205.123,10.0.62.18,50646,443,6,0.6862526754594511,960,35,52153,190,29,21,0,normal
192.168.200.191,10.0.127.109,24005,3389,6,7.063494033308697,3895,47,4428,15521,17,19,0,normal
192.168.192.189,10.0.103.192,33732,80,17,5.86813395785202,1891,59,3168,874,21,28,1,xss
192.168.125.182,10.0.247.77,61384,445,6,4.706467656472545,717,50,20,151833,17,26,0,normal
192.168.220.122,10.0.117.104,11270,22,17,0.20848919683318795,14371,50,15,74,17,27,0,normal
192.168.94.201,10.0.158.245,46267,22,17,7.194866578494048,8743,39,43,1331,14,23,0,normal
192.168.103.223,10.0.49.169,60419,22,1,5.134541557835622,2310,52,1680,1512,30,28,0,normal
192.168.186.213,10.0.116.141,33510,8080,6,16.605770492934617,150656,2354,4956,13277,33,20,1,ddos
192.168.184.239,10.0.162.100,31364,8080,1,4.423986122066977,60615,43,3194,187,21,27,0,normal
192.168.162.247,10.0.222.125,20362,445,6,0.01,1378,976,1182,332,29,24,1,dos
192.168.31.52,10.0.25.194,51324,8080,6,2.4024565839354666,168,45,6678,64,30,29,0,normal
192.168.89.76,10.0.128.100,4110,445,6,0.9669572452029156,10450,56,11954,20539,26,25,0,normal
192.168.129.183,10.0.146.5,26559,445,1,6.4171400461456996,8712,57,591,35,30,26,0,normal
192.168.22.40,10.0.19.170,15884,8080,6,6.150243558175021,13621,45,3348,1397,20,21,0,normal
192.168.101.111,10.0.18.254,18037,80,6,1.1197820046703195,271,53,2363,161980,36,18,1,backdoor
192.168.129.65,10.0.121.32,8431,8080,6,0.8627828879566843,148,66,5500,10672,29,22,0,normal
192.168.249.191,10.0.149.10,34566,80,6,0.40065694620670617,606,46,2111,12873,17,28,1,xss
192.168.234.182,10.0.37.177,25959,443,6,12.150714312528173,4402,44,1859,33769,26,22,0,normal
192.168.170.149,10.0.86.13,42501,8080,17,1.3267976480101782,1459,47,327,1550,27,26,0,normal
192.168.79.209,10.0.183.145,50103,443,1,2.1092189984909293,64,1,1654,1530,22,19,1,scanning
192.168.22.166,10.0.9.88,35135,8080,17,1.6460250933056464,2922,56,555,1090,29,15,0,normal
192.168.99.237,10.0.172.206,57574,443,6,2.668975423144238,34962,45,129,939,19,17,0,normal
